name,url_slug,url,pdf_url,website,tags,meal_type,address,latitude,longitude
One Dine,one-dine,https://www.nyctourism.com/restaurant-week/one-dine,,https://www.oneworldobservatory.com/en-US/bar-restaurant,Restaurants; Lower Manhattan; Manhattan; New York City; Wheelchair Accessible; American (New); $$$$; Member Organization,Lunch_Price_60,"One World Trade Center, 285 Fulton St., 101st fl.,Manhattan,10007,NY",40.7130082,-74.0131689
Rowland's Bar & Grill,rowlands-bar-grill,https://www.nyctourism.com/restaurant-week/rowlands-bar-grill,https://assets.ctfassets.net/1aemqu6a6t65/1vVACH7cf0hqhYK4WtZwz7/50356005597d68f1cbe641ceb69a353b/Rowland-s_Bar_and_Grill_Summer_2023_Restaurant_Week_Menu.pdf,https://www.patinagroup.com/rowlands,Restaurants; Herald Square; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Gastropub; $$$; Member Organization,Lunch_Price_30; Dinner_Price_30; Sunday_LunchBrunch_Price_30; Sunday_Dinner_30,"Macy's Herald Square, 151 W. 34th St., lower level,Manhattan,10001,NY",40.7508025,-73.9894835
When in Bangkok,when-in-bangkok,https://www.nyctourism.com/restaurant-week/when-in-bangkok,,https://www.wib-nyc.com,Restaurants; Flushing; Queens; New York City; Mastercard Offer; Wheelchair Accessible; Woman Owned; Asian American Owned; Thai; $$$,Lunch_Price_30; Dinner_Price_45; Sunday_LunchBrunch_Price_30; Sunday_Dinner_45,"161-16 Northern Blvd.,Queens,11358,NY",40.7622026,-73.8042611
Wagamama - Nomad/Flatiron,wagamama,https://www.nyctourism.com/restaurant-week/wagamama,,https://www.wagamama.us/restaurants/nyc-nomad-flatiron,Restaurants; Flatiron District; Manhattan; New York City; Mastercard Offer; Assistive Listening System; Wheelchair Accessible; Asian Fusion; Japanese / Sushi; Vegan Options; $$; $$$; Member Organization; Outdoor Dining,Lunch_Price_30; Dinner_Price_45; Sunday_LunchBrunch_Price_30; Sunday_Dinner_45,"210 Fifth Ave.,Manhattan,10010,NY",40.7433574,-73.9887711
Bacall’s,bacalls,https://www.nyctourism.com/restaurant-week/bacalls,https://assets.ctfassets.net/1aemqu6a6t65/6HweoHWbOT51GrkXvv3Bxf/29632642e9c16275126b52de58860456/230612_Dinner_RW.pdf,https://www.bacallsnyc.com,Restaurants; Times Square/Theatre District; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Kosher; American (New); Vegetarian Options; $$$$; DJs; Member Organization; Private Function Room(s); Gift Cards Available,Dinner_Price_45; Sunday_Dinner_45,"220 W. 44th St.,Manhattan,10036,NY",40.7576931,-73.9870709
Bond 45,bond-45,https://www.nyctourism.com/restaurant-week/bond-45,https://assets.ctfassets.net/1aemqu6a6t65/1vpuyR2LmxGmcYKRtWFi9a/685fcee16496a8962da15fa82e2eea58/BOND_LUNCH_RESTAURANT_WEEK_SUMMER_2023.pdf,https://www.bond45ny.com,Restaurants; Times Square/Theatre District; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Italian; Steakhouse; Seafood; Vegetarian Options; Vegan Options; Gluten-Free; Free WiFi; Internet; $$$; Member Organization,Lunch_Price_45; Sunday_LunchBrunch_Price_45,"221 W. 46th St.,Manhattan,10036,NY",40.7593741,-73.9861745
Villa Berulia,,,https://assets.ctfassets.net/1aemqu6a6t65/2OTvzcsF1AvoFRxiHj7tW6/8a38bf45ee51582832925385c09b7ae1/PDFsam_merge.pdf,http://www.villaberulia.com,Restaurants; Murray Hill; Manhattan; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; Woman Owned; Italian; Vegetarian Options; Gluten-Free; Internet; $$$; Member Organization; Private Function Room(s),Lunch_Price_30; Dinner_Price_45,"107 E. 34th St.,Manhattan,10016,NY",40.7469315,-73.9805395
The Leroy House,the-leroy-house,https://www.nyctourism.com/restaurant-week/the-leroy-house,,https://www.theleroyhouse.com,Restaurants; West Village; Manhattan; New York City; Free; Mastercard Offer; Organic; Wheelchair Accessible; Woman Owned; Asian American Owned; American (New); Vegetarian Options; Vegan Options; Gluten-Free; $$$$; Member Organization; Gift Cards Available; Outdoor Dining,Dinner_Price_60,"430 Hudson St.,Manhattan,10014,NY",40.7306215,-74.006532
Dos Caminos Lexington,dos-caminos-lexington,https://www.nyctourism.com/restaurant-week/dos-caminos-lexington,,https://www.doscaminos.com/location/dos-caminos-lexington,Restaurants; Midtown East; Manhattan; New York City; Wheelchair Accessible; Mexican; $$$,Lunch_Price_30; Dinner_Price_45,"480 Lexington Ave.,Manhattan,10167,NY",40.754543,-73.9741687
Morandi,morandi,https://www.nyctourism.com/restaurant-week/morandi,https://assets.ctfassets.net/1aemqu6a6t65/AUSeYXnX54O2BVt4yGjUT/086db1aef78ec315db3dc13e989556cd/PDFsam_merge.pdf,https://www.morandiny.com,Restaurants; West Village; Manhattan; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; Italian; Vegetarian Options; Vegan Options; Gluten-Free; $$$$; Member Organization; Outdoor Dining,Lunch_Price_30; Dinner_Price_60; Sunday_LunchBrunch_Price_30; Sunday_Dinner_Price_60,"211 Waverly Pl.,Manhattan,10014,NY",40.735317,-74.0014282
Del Frisco's Double Eagle Steakhouse New York,del-friscos-double-eagle-steakhouse-new-york,https://www.nyctourism.com/restaurant-week/del-friscos-double-eagle-steakhouse-new-york,,https://delfriscos.com/steakhouse/new-york,Restaurants; Midtown West; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Steakhouse; Free WiFi; Internet; $$$$$; Member Organization; Private Function Room(s); Gift Cards Available,Lunch_Price_60,"1221 Sixth Ave.,Manhattan,10020,NY",40.7594995,-73.9822451
Noreetuh,noreetuh,https://www.nyctourism.com/restaurant-week/noreetuh,,https://www.noreetuh.com,Restaurants; East Village; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Asian American Owned; Hawaiian; $$$; Member Organization; Outdoor Dining,Dinner_Price_45; Sunday_LunchBrunch_Price_45; Sunday_Dinner_45,"128 First Ave.,Manhattan,10009,NY",40.7272851,-73.9852368
Chez Josephine,chez-josephine,https://www.nyctourism.com/restaurant-week/chez-josephine,,https://chezjosephinenyc.com,Restaurants; Hells Kitchen; Manhattan; New York City; Mastercard Offer; Latino Owned; French; Vegetarian Options; Gluten-Free; Free WiFi; Internet; $$$; Live Music; Piano Bar; Member Organization; Outdoor Dining,Lunch_Price_30; Dinner_Price_45; Sunday_LunchBrunch_Price_30; Sunday_Dinner_45,"414 W. 42nd St.,Manhattan,10036,NY",40.7584711,-73.9935856
Bobo,bobo,https://www.nyctourism.com/restaurant-week/bobo,https://assets.ctfassets.net/1aemqu6a6t65/2emjHooahggB0s587CN4aq/b1b9b5a62c4f986d133c24b99a22196c/Bobo_Summer_RW_23_Dinner.pdf,https://www.bobonyc.com,Restaurants; West Village; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; French; Free WiFi; Internet; $$$$; Live Music; Member Organization,Dinner_Price_30; Sunday_Dinner_30,"181 W. 10th St.,Manhattan,10014,NY",40.7344612,-74.0026236
The Dining Room at Gramercy Tavern,the-dining-room-at-gramercy-tavern,https://www.nyctourism.com/restaurant-week/the-dining-room-at-gramercy-tavern,,https://www.gramercytavern.com,Restaurants; Gramercy; Manhattan; New York City; Large Print; Wheelchair Accessible; American (New); Free WiFi; $$$$,Lunch_Price_60; Sunday_LunchBrunch_Price_60,"42 E. 20th St.,Manhattan,10003,NY",40.7384569,-73.9885545
Bocca Di Bacco—Chelsea,bocca-di-bacco-chelsea,https://www.nyctourism.com/restaurant-week/bocca-di-bacco-chelsea,https://assets.ctfassets.net/1aemqu6a6t65/3lCrEb2rpy7P1Rx7l11iOi/9b8eb0f1eb0c04f453ae7e1b6469bbb4/BoccaRestWeek2023.pdf,https://www.boccadibacconyc.com/location/bocca-di-bacco-chelsea,Restaurants; Chelsea; Manhattan; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; Italian; Vegetarian Options; Gluten-Free; $$$$; Member Organization,Lunch_Price_30; Dinner_Price_45; Sunday_Dinner_45,"169 Ninth Ave.,Manhattan,10011,NY",40.7446144,-74.0030186
Barbounia,barbounia,https://www.nyctourism.com/restaurant-week/barbounia,,https://barbounia.com,Restaurants; Gramercy; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Mediterranean; Free WiFi; Internet; $$$; Has Restaurant Amenity; Member Organization; Private Function Room(s); Outdoor Dining,Lunch_Price_45; Dinner_Price_60; Sunday_Dinner_Price_60,"250 Park Ave. South,Manhattan,10003,NY",40.7382365,-73.9881694
Clinton Hall - 51st Street,clinton-hall-51st-street,https://www.nyctourism.com/restaurant-week/clinton-hall-51st-street,,https://clintonhallny.com/51st-street,Nightlife; Midtown East; Manhattan; New York City; American (Traditional); Beer; Breweries & Beer Gardens; $$$,Lunch_Price_30; Dinner_Price_30; Sunday_Dinner_Price_30; Sunday_LunchBrunch_Price_30,"230 E. 51st St.,Manhattan,10022,NY",40.7556979,-73.9691596
Bocca Di Bacco—Theatre District,bocca-di-bacco-theatre-district,https://www.nyctourism.com/restaurant-week/bocca-di-bacco-theatre-district,https://assets.ctfassets.net/1aemqu6a6t65/7JZ6ra6utq9wleN1J6D6dn/470e39b6e1eecc5821ed6116be166495/BoccaRestWeek2023.pdf,https://www.boccadibacconyc.com/location/bocca-di-bacco-theater-district,Restaurants; Hells Kitchen; Manhattan; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; Italian; Vegetarian Options; Gluten-Free; $$$$; Member Organization,Lunch_Price_30; Dinner_Price_45; Sunday_Dinner_45,"635 Ninth Ave.,Manhattan,10036,NY",40.7602533,-73.9916643
Bocca Di Bacco—Hell's Kitchen,bocca-di-bacco-hells-kitchen,https://www.nyctourism.com/restaurant-week/bocca-di-bacco-hells-kitchen,https://assets.ctfassets.net/1aemqu6a6t65/7DDYcR39mNTUqp0D46tD39/beba2750f65fbe513a65fa3e81034464/BoccaRestWeek2023.pdf,https://www.boccadibacconyc.com/location/bocca-di-bacco-hells-kitchen,Restaurants; Hells Kitchen; Manhattan; New York City; Large Print; Wheelchair Accessible; Italian; Vegetarian Options; Gluten-Free; $$$$; Member Organization,Lunch_Price_30; Dinner_Price_45; Sunday_Dinner_45,"828 Ninth Ave.,Manhattan,10019,NY",40.7661302,-73.9867853
Frankie & Johnnie's Steakhouse—46th Street,frankie-johnnies-steakhouse-46th-street,https://www.nyctourism.com/restaurant-week/frankie-johnnies-steakhouse-46th-street,https://assets.ctfassets.net/1aemqu6a6t65/1NwpAIzqZ9KFvJpMZ0KAAu/f7942a3f8a378751313c5648914b2ba9/PDFsam_merge.pdf,https://frankieandjohnnies.com,Restaurants; Times Square/Theatre District; Manhattan; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; Steakhouse; Gluten-Free; Free WiFi; Internet; $$$; Member Organization; Private Function Room(s); Outdoor Dining,Lunch_Price_30; Dinner_Price_60; Sunday_Dinner_Price_60,"320 W. 46th St.,Manhattan,10036,NY",40.7599678,-73.9889027
MoCA Asian Bistro - Forest Hills,moca-asian-bistro-forest-hills,https://www.nyctourism.com/restaurant-week/moca-asian-bistro-forest-hills,https://assets.ctfassets.net/1aemqu6a6t65/2jtqVe31FQ1h3ah5URXFGz/bc426edad4bc358caadd4bf23fc9b8f5/moca-asian-bistro_srw23_dinner.pdf,https://mocaasianbistro.com/locations/forest-hills,Restaurants; Forest Hills; Queens; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; Asian American Owned; Asian Fusion; Vegetarian Options; Vegan Options; Gluten-Free; $$$; Member Organization,Dinner_Price_45; Sunday_Dinner_45,"107-18 70th Rd.,Queens,11375,NY",40.720967,-73.8452834
Cucina 8 1/2,cucina-8-1-2,https://www.nyctourism.com/restaurant-week/cucina-8-1-2,https://assets.ctfassets.net/1aemqu6a6t65/3mZkRjygdhDwbb8z5DlSkn/95469d305f778728fb839e3d3f94a502/PDFsam_merge.pdf,https://www.cucina812.com,Restaurants; Midtown West; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Italian; Vegetarian Options; Free WiFi; Internet; $$$$; Live Music; Member Organization; Private Function Room(s),Lunch_Price_30; Dinner_Price_45,"9 W. 57th St.,Manhattan,10019,NY",40.7637696,-73.975023
L'Express,lexpress,https://www.nyctourism.com/restaurant-week/lexpress,https://assets.ctfassets.net/1aemqu6a6t65/4DYRP2wJSEd289lwPAGhZ4/272739608640a43a52eb0caea6f6a1d4/PDFsam_merge.pdf,https://lexpressnyc.com,Restaurants; Gramercy; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; French; $$; Member Organization; Outdoor Dining,Lunch_Price_30; Dinner_Price_45; Sunday_Dinner_45,"249 Park Ave. South,Manhattan,10003,NY",40.7381068,-73.9875849
Madam Ji,madam-ji-indian-restaurant,https://www.nyctourism.com/restaurant-week/madam-ji-indian-restaurant,,https://www.madamjinyc.com,Restaurants; Greenwich Village; Manhattan; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; Asian American Owned; Indian; Vegetarian Options; Vegan Options; Gluten-Free; $$$; Member Organization; Outdoor Dining,Lunch_Price_45; Dinner_Price_60; Sunday_LunchBrunch_Price_45; Sunday_Dinner_Price_60,"154 Bleecker St.,Manhattan,10012,NY",40.7281846,-73.9996016
Wayan,wayan,https://www.nyctourism.com/restaurant-week/wayan,,https://www.wayan-nyc.com,Restaurants; Nolita; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Asian American Owned; Asian Fusion; French; Vegetarian Options; $$$$; Member Organization; Outdoor Dining,Lunch_Price_30; Dinner_Price_60; Sunday_LunchBrunch_Price_30; Sunday_Dinner_Price_60,"20 Spring St.,Manhattan,10012,NY",40.7212142,-73.9951519
Black Tap 35th Street,black-tap-35th-street,https://www.nyctourism.com/restaurant-week/black-tap-35th-street,https://assets.ctfassets.net/1aemqu6a6t65/3Y8k6c5g7KT2s6RDdPhO8L/1f2b6cc319f08bae4ae250c6f0cc17cd/Black_Tap_Summer_Restaurant_Week_2023_Menu_E1.pdf,https://blacktap.com/location/35th,Restaurants; Herald Square; Manhattan; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; Woman Owned; Dessert; American (Traditional); Vegetarian Options; Vegan Options; Gluten-Free; $$; Member Organization; Private Function Room(s); Burgers,Lunch_Price_30; Dinner_Price_45,"45 W. 35th St.,Manhattan,10001,NY",40.750143,-73.9859914
La Pizza & La Pasta – Eataly NYC Downtown,la-pizza-la-pasta-eataly-nyc-downtown,https://www.nyctourism.com/restaurant-week/la-pizza-la-pasta-eataly-nyc-downtown,https://assets.ctfassets.net/1aemqu6a6t65/3suNvYcpQXphv4UbZKUpWa/8c8404e6ae76d5bde03e2ba5939d0a8b/EDT_2023_PIPA_NYCRW_Summer.pdf,https://www.eataly.com/us_en/stores/nyc-downtown/downtown-pizza-pasta,Restaurants; Lower Manhattan; Manhattan; New York City; Wheelchair Accessible; Italian; $$; Member Organization,Dinner_Price_30; Sunday_Dinner_30,"Eataly NYC Downtown, 4 World Trade Center, 101 Liberty St., 3rd fl.,Manhattan,10007,NY",40.7100647,-74.0119758
Vino &... - Eataly NYC Downtown,vino-and,https://www.nyctourism.com/restaurant-week/vino-and,https://assets.ctfassets.net/1aemqu6a6t65/127xuwniRftp3RO6sfevOC/7dc96c0b376045e00a461ec0be9ddd6c/EDT_2023_Vino_NYRW_Summer.pdf,https://www.eataly.com/us_en/stores/nyc-downtown/vino-e-grano-restaurant,Restaurants; Lower Manhattan; Manhattan; New York City; Wheelchair Accessible; Italian; $$$$; Wine; Member Organization,Dinner_Price_45; Sunday_Dinner_45,"Eataly NYC Downtown, 4 World Trade Center, 101 Liberty St., 3rd fl.,Manhattan,10007,NY",40.7100647,-74.0119758
Shanghai Red,shanghai-red,https://www.nyctourism.com/restaurant-week/shanghai-red,https://assets.ctfassets.net/1aemqu6a6t65/2eTfmmsnDjh80b5bAd0kKX/1f755a2d230e6a83f7dca6f2d1bd19ce/RESTAURANT_WEEK_2023.pdf,https://www.shanghairedny.com,Restaurants; Westchester Square; The Bronx; New York City; Mastercard Offer; Wheelchair Accessible; Latino Owned; Asian Fusion; Chinese; Latin American; $$$$; Bar; Fusion,Dinner_Price_30,"127 Westchester Ave.,Bronx,10461,NY",40.8401802,-73.8423078
Parma Nuova,parma-nuova,https://www.nyctourism.com/restaurant-week/parma-nuova,https://assets.ctfassets.net/1aemqu6a6t65/5pAnB4PpmlV6Oo4EHA6E9x/438860c9629b867393ede132cf9cff11/parma.pdf,https://parmanuovanyc.com,Restaurants; Upper East Side; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Italian; Vegetarian Options; Gluten-Free; $$$$,Lunch_Price_30; Dinner_Price_45; Sunday_LunchBrunch_Price_30; Sunday_Dinner_45,"1404 Third Ave.,Manhattan,10075,NY",40.7749099,-73.9571627
Hearth,hearth,https://www.nyctourism.com/restaurant-week/hearth,https://assets.ctfassets.net/1aemqu6a6t65/34zq9HvDVtdLDnLWnlBf9h/966137a76364f77fb8341bff29fc2ebd/RW_Summer_Menu_2023.pdf,https://www.restauranthearth.com,Restaurants; East Village; Manhattan; New York City; Mastercard Offer; Organic; Wheelchair Accessible; Italian; American (New); Vegetarian Options; Gluten-Free; $$$$; Member Organization; Gift Cards Available; Outdoor Dining,Dinner_Price_45; Sunday_Dinner_45,"403 E. 12th St.,Manhattan,10009,NY",40.7300263,-73.9831883
Jacob's Pickles,jacobs-pickles-upper-west-side,https://www.nyctourism.com/restaurant-week/jacobs-pickles-upper-west-side,,http://jacobs.picklehospitality.com,Restaurants; Upper West Side; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Soul Food / Southern; Vegetarian Options; Gluten-Free; $$$; Member Organization; Gift Cards Available; Outdoor Dining,Lunch_Price_30; Dinner_Price_45; Sunday_Dinner_45,"509 Amsterdam Ave.,Manhattan,10024,NY",40.7866017,-73.9754271
NYY Steak,nyy-steak,https://www.nyctourism.com/restaurant-week/nyy-steak,,https://www.hardrockhotels.com/new-york/nyy-steak.aspx,Restaurants; Times Square/Theatre District; Manhattan; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; Steakhouse; Vegetarian Options; $$$$$,Dinner_Price_60; Sunday_Dinner_Price_60,"Hard Rock Hotel, 159 W. 48th St.,Manhattan,10036,NY",40.759651,-73.983455
Excuse My French,excuse-my-french,https://www.nyctourism.com/restaurant-week/excuse-my-french,https://assets.ctfassets.net/1aemqu6a6t65/2W9k5zvPaXluSpwQ0NproM/ec4fa4e2e13367c724038a33efbb5bd7/EXMF_Restaurant_Week_2023.pdf,https://www.excusemyfrench-nyc.com,Restaurants; Lower East Side; Manhattan; New York City; Mastercard Offer; Latino Owned; French; $$$; Bar; Cocktails; Specialty,Dinner_Price_60; Sunday_Dinner_Price_60,"96 Orchard St.,Manhattan,10002,NY",40.7184435,-73.9898209
Oceans,oceans,https://www.nyctourism.com/restaurant-week/oceans,https://assets.ctfassets.net/1aemqu6a6t65/34bUowAhYigrN5S06TG0EF/2ca1560938e5ee30d3678331f15a7b43/Oceans_RW_Summer_2023_6.12.23.pdf,https://oceansnewyork.com,Restaurants; Gramercy; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Seafood; Vegetarian Options; Gluten-Free; $$$$,Lunch_Price_30; Dinner_Price_60,"233 Park Ave. South,Manhattan,10003,NY",40.7374674,-73.9879206
Tarallucci e Vino - Upper West Side,tarallucci-e-vino-upper-west-side,https://www.nyctourism.com/restaurant-week/tarallucci-e-vino-upper-west-side,,https://www.taralluccievino.net/upper-west-side-location,Restaurants; Upper West Side; Manhattan; New York City; Mastercard Offer; Italian; Vegetarian Options; Gluten-Free; $$$$; Member Organization; Gift Cards Available; Outdoor Dining,Lunch_Price_30; Dinner_Price_60; Sunday_Dinner_Price_60,"475 Columbus Ave.,Manhattan,10024,NY",40.7843419,-73.9734658
Maison Pickle,maison-pickle,https://www.nyctourism.com/restaurant-week/maison-pickle,,http://www.maisonpickle.com,Restaurants; Upper West Side; Manhattan; New York City; Mastercard Offer; Organic; Wheelchair Accessible; American (New); Vegetarian Options; Gluten-Free; $$$$; Live Music; Member Organization; Private Function Room(s); Gift Cards Available; Outdoor Dining,Lunch_Price_30; Dinner_Price_45; Sunday_Dinner_45,"2315 Broadway,Manhattan,10024,NY",40.7870473,-73.9781361
Hoja Santa,hoja-santa-restaurant,https://www.nyctourism.com/restaurant-week/hoja-santa-restaurant,https://assets.ctfassets.net/1aemqu6a6t65/5drUMMuVsOOMd5xUXx5h7F/3ba5d4d8b9240ff680e819f4274911c3/PDFsam_merge.pdf,https://hojasantanyc.com,Restaurants; Astoria; Queens; New York City; Mastercard Offer; Wheelchair Accessible; Latino Owned; Mexican; Vegetarian Options; Vegan Options; Gluten-Free; $$$; Member Organization; Outdoor Dining,Dinner_Price_45; Sunday_LunchBrunch_Price_30; Sunday_Dinner_45,"40-17 30th Ave.,Queens,11103,NY",40.7637992,-73.9142587
