name,url_slug,url,img_url,pdf_url,website,tags,meal_type,address,latitude,longitude
Benny John's Bar and Grill,benny-johns-bar-and-grill,https://www.nyctourism.com/restaurant-week/benny-johns-bar-and-grill,http://images.ctfassets.net/1aemqu6a6t65/4MHudG97Io8RpllItIQXQX/8edd42b8621f6e5782dcb9b718e476bc/Benny-Johns-Bar-And-Grill-Manhattan-NYC-Photo-Courtesy-3.jpg,https://assets.ctfassets.net/1aemqu6a6t65/5D39v8gogAepyd4XHSRJ5P/68a80625ffecb0c3ea78818dd394a2ab/PDFsam_merge.pdf,https://www.bennyjohnsnyc.com,Restaurants; Midtown East; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Woman Owned; Steakhouse; $$$$,Lunch_Price_30; Dinner_Price_60; Sunday_Dinner_Price_60,"8 E. 48th St.,Manhattan,10017,NY",40.7568173,-73.9774474
Wagamama - Murray Hill,wagamama-murray-hill,https://www.nyctourism.com/restaurant-week/wagamama-murray-hill,http://images.ctfassets.net/1aemqu6a6t65/19HERDQpJmBqEuh6EqDEIP/dce6a1aac4f9e00ded891aad1b6d4439/rw-to-go_wagamama_-_murry_hill,,https://www.wagamama.us/restaurants/nyc-murray-hill,Restaurants; Murray Hill; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Asian Fusion; Japanese / Sushi; $$$; Member Organization; Outdoor Dining,Lunch_Price_30; Dinner_Price_45; Sunday_LunchBrunch_Price_30; Sunday_Dinner_45,"605 Third Ave.,Manhattan,10158,NY",40.7489423767,-73.9755907823
Omar's Kitchen & Rum Bar,omars-kitchen,https://www.nyctourism.com/restaurant-week/omars-kitchen,http://images.ctfassets.net/1aemqu6a6t65/19HERDQpJmBqEuh6EqDEIP/dce6a1aac4f9e00ded891aad1b6d4439/rw-to-go_wagamama_-_murry_hill,,https://www.omarskitchennyc.com,Restaurants; Lower East Side; Manhattan; New York City; Mastercard Offer; Black Owned; Caribbean; Vegetarian Options; $$$; Member Organization; Cocktails; Vegan; Vegetarian; Jamaican,Dinner_Price_45; Sunday_LunchBrunch_Price_45; Sunday_Dinner_45,"29A Clinton St.,Manhattan,10002,NY",40.7203841,-73.9845338
Esme,esme,https://www.nyctourism.com/restaurant-week/esme,http://images.ctfassets.net/1aemqu6a6t65/5w3p2uUG3Dn6c6p2ztLMfC/2d33ecd8777da5e335eaad08fcbb2752/esme-greenpoint-brooklyn-nyc-courtesy-043,,https://www.esmebk.com,Restaurants; Greenpoint; Brooklyn; New York City; Mastercard Offer; Wheelchair Accessible; American (New); Vegetarian Options; Gluten-Free; $$$$,Dinner_Price_45; Sunday_Dinner_45,"999 Manhattan Ave.,Brooklyn,11222,NY",40.7331944,-73.9550215
Rosa Mexicano - Union Square,rosa-mexicano-union-square,https://www.nyctourism.com/restaurant-week/rosa-mexicano-union-square,http://images.ctfassets.net/1aemqu6a6t65/2CIeVYHF6eAMejlBikpjf1/1f42232baaeb5be6872294fc33eeda79/rosa-mexicano-photo-cody-rasmossen-01,,http://www.rosamexicano.com/unionsquare,Restaurants; Union Square; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Mexican; Vegetarian Options; Vegan Options; Gluten-Free; Free WiFi; Internet; $$$; Member Organization; Private Function Room(s); Outdoor Dining,Lunch_Price_30; Dinner_Price_45; Sunday_LunchBrunch_Price_30; Sunday_Dinner_45,"9 E. 18th St.,Manhattan,10003,NY",40.7383338,-73.9907684
Junoon,junoon,https://www.nyctourism.com/restaurant-week/junoon,http://images.ctfassets.net/1aemqu6a6t65/3B1yyGrHghncBrnVmaGiYY/886ddd95883150555dbd2cea9c605ff3/junoon-jay-shetty-005,https://assets.ctfassets.net/1aemqu6a6t65/1QP3yH3pFKc1FxnWcGB5r5/bd9ebc9a4a4b9de85e11fe82bb065d67/Summer_2023_Restaurant_Week_Menu.pdf,https://www.junoonnyc.com,Restaurants; Flatiron District; Manhattan; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; Halal; Asian American Owned; Indian; Vegetarian Options; Gluten-Free; Free WiFi; Internet; $$$$; Member Organization; Private Function Room(s); Luxury; Outdoor Dining,Lunch_Price_45; Sunday_LunchBrunch_Price_45,"19 W. 24th St.,Manhattan,10010,NY",40.7430664,-73.9903997
Copinette,copinette,https://www.nyctourism.com/restaurant-week/copinette,http://images.ctfassets.net/1aemqu6a6t65/2u6du0K28dYWLrhJKLXZFx/bb3f667b901b93395e0e0012f867d38b/copinette-midtown-manhattan-nyc-courtesy,,https://copinettenyc.com,Restaurants; Midtown East; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Woman Owned; American (New); Vegetarian Options; Vegan Options; Gluten-Free; $$$$; Member Organization; Outdoor Dining,Dinner_Price_45; Sunday_Dinner_45,"891 First Ave.,Manhattan,10022,NY",40.7541516,-73.9662617
Casa Limone,casa-limone,https://www.nyctourism.com/restaurant-week/casa-limone,http://images.ctfassets.net/1aemqu6a6t65/7ek2P2SYMwAdZ7yBYc14GY/a9d48fad729e7c580e525aad1cfad137/casa-limone_a27c2b4b-095f-487d-99302b0a46fafcad_37836362-204f-4600-a9ef4c6fbe64b7ac,https://assets.ctfassets.net/1aemqu6a6t65/6RpWMq9tpWd2CF3SJbgoV/6145356ed7a65f3ee64fb33f9104af32/PDFsam_merge.pdf,https://casalimonerestaurant.com,Restaurants; Midtown East; Manhattan; New York City; Mastercard Offer; Large Print; Braille; Wheelchair Accessible; Italian; Vegetarian Options; Vegan Options; Gluten-Free; Free WiFi; Internet; $$$$; Member Organization,Lunch_Price_30; Dinner_Price_45; Sunday_Dinner_45,"20 E. 49th St.,Manhattan,10017,NY",40.7573268,-73.9766059
De Mole - Williamsburg,de-mole-williamsburg,https://www.nyctourism.com/restaurant-week/de-mole-williamsburg,http://images.ctfassets.net/1aemqu6a6t65/4vdpa469fvtC0858NitV2C/6ab54283036b13099ac0fcfe9b795447/rw-to-go_de_mole_williamsburg,https://assets.ctfassets.net/1aemqu6a6t65/4Clb1KE33GxIvJZ42CpLjm/9745874d5c32a78a2127c3416ceff5bd/PDFsam_merge.pdf,https://demolehopest.com,Restaurants; Williamsburg; Brooklyn; New York City; Mastercard Offer; Wheelchair Accessible; Latino Owned; Mexican; Vegetarian Options; Vegan Options; Gluten-Free; Free WiFi; Internet; $$$; Bar; Member Organization; Cocktails; Outdoor Dining,Lunch_Price_30; Dinner_Price_60; Sunday_Dinner_Price_60,"2 Hope St.,Brooklyn,11211,NY",40.7137814,-73.9578342
dhom,dhom,https://www.nyctourism.com/restaurant-week/dhom,http://images.ctfassets.net/1aemqu6a6t65/4vdpa469fvtC0858NitV2C/6ab54283036b13099ac0fcfe9b795447/rw-to-go_de_mole_williamsburg,,https://www.dhomnyc.com,Restaurants; East Village; Manhattan; New York City; Mastercard Offer; Large Print; Braille; Wheelchair Accessible; Asian American Owned; Laotian; Gluten-Free; Free WiFi; $$$,Dinner_Price_45; Sunday_LunchBrunch_Price_30; Sunday_Dinner_45,"505 E. 12th St.,Manhattan,10009,NY",40.7290594,-73.9809167
Docks Oyster Bar,docks-oyster-bar,https://www.nyctourism.com/restaurant-week/docks-oyster-bar,http://images.ctfassets.net/1aemqu6a6t65/4qyb5QermoBQJsz1eNbAxO/30641626ab14986de5f26dedcfbf1121/_docks-oyster-bar-quintin-bacon-_docks-oyster-bar-quintin-bacon-_docks-oyster-bar-quin-bacon-oysterspearls,https://assets.ctfassets.net/1aemqu6a6t65/6MnPNnEfxCQzW5xbbVMT57/0a46bd6a895605927da8d122d8c21f13/Summer_Restaurant_Week_2023.pdf,https://docksoysterbar.com,Restaurants; Midtown East; Manhattan; New York City; Mastercard Offer; Organic; Wheelchair Accessible; Seafood; American (New); Kosher; Vegetarian Options; Vegan Options; Gluten-Free; Free WiFi; Internet; $$$; Live Music; Member Organization; Private Function Room(s); Outdoor Dining,Lunch_Price_45; Dinner_Price_60; Sunday_Dinner_Price_60,"633 Third Ave.,Manhattan,10017,NY",40.7498006,-73.9749831
"Lorenzo's Restaurant, Bar & Cabaret",lorenzos-restaurant-bar-cabaret,https://www.nyctourism.com/restaurant-week/lorenzos-restaurant-bar-cabaret,http://images.ctfassets.net/1aemqu6a6t65/6FpjGuuSIHkwJ7A8Nyf439/a19cc4d37b6740dd5d67ba899b72e45f/rw-to-go_lorenzos_restaurant,,https://lorenzosdining.com,Restaurants; Bloomfield; Staten Island; New York City; Free WiFi; Organic; Wheelchair Accessible; Italian; Vegetarian Options; Internet; $$$$; Bar/Lounge; Fireplace(s); Gluten-Free; Bar; Cabaret; Hotel Bar; Jazz; Live Music; Member Organization; Club; Lounge; Supper Club; Gift Cards Available; Woman Owned; Vegan Options; Nightlife,Dinner_Price_45; Sunday_Dinner_45,"Hilton Garden Inn New York/Staten Island, 1100 South Ave.,Staten Island,10314,NY",40.6148318,-74.1766456
Benchmark Restaurant,benchmark-restaurant,https://www.nyctourism.com/restaurant-week/benchmark-restaurant,http://images.ctfassets.net/1aemqu6a6t65/5HNnUCN7BZ45UsqEpRORC5/15bb79fccfa68f371257c781eb9927ae/_mg_4314,,https://benchmarkrestaurant.com,Restaurants; Park Slope; Brooklyn; New York City; Mastercard Offer; Wheelchair Accessible; Latino Owned; American (New); Steakhouse; Free WiFi; Internet; $$$; Member Organization; Private Function Room(s); Outdoor Dining,Lunch_Price_30; Dinner_Price_45; Sunday_LunchBrunch_Price_30; Sunday_Dinner_45,"339A 2nd St.,Brooklyn,11215,NY",40.6737664,-73.9831636
Beast & Butterflies,beast-butterflies,https://www.nyctourism.com/restaurant-week/beast-butterflies,http://images.ctfassets.net/1aemqu6a6t65/5HNnUCN7BZ45UsqEpRORC5/15bb79fccfa68f371257c781eb9927ae/_mg_4314,https://assets.ctfassets.net/1aemqu6a6t65/4I93Zt4W5dHYJ7pAKIlDHy/53e75c5a8025286847172e7a6af6cca8/Restaurant_Week_Menu_4.25x5.5--__1_.pdf,https://www.millenniumhotels.com/en/destinations/united-states/new-york/m-social-hotel-times-square-new-york/dining/beast-and-butterflies,Restaurants; Times Square/Theatre District; Manhattan; New York City; Wheelchair Accessible; American (New); $$$; Lounge; Cocktails,Lunch_Price_45; Dinner_Price_60,"M Social Hotel Times Square New York, 226 W. 52nd St.,Manhattan,10019,NY",40.7628067,-73.9836851
Flava's Restaurant and Lounge,flavas-restaurant-and-lounge,https://www.nyctourism.com/restaurant-week/flavas-restaurant-and-lounge,http://images.ctfassets.net/1aemqu6a6t65/1ZQudUGkLzWqE73q1lKQJz/20cf6a63261342dddcaf654489a36a83/flavaYs-restaurant-and-lounge-woodstock-bronx-nyc-courtesy-025,https://assets.ctfassets.net/1aemqu6a6t65/3QQJdKyd91u4cUBOMwa9Wd/c2970c2a679d6da7d6bf5e0b2c972bbe/Copy_of_prefix_lunch2.pdf,https://flavasrestaurant.com,Restaurants; Woodstock; The Bronx; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; Black Owned; Vegan Options; $$$; Jamaican,Lunch_Price_30; Dinner_Price_30; Sunday_LunchBrunch_Price_30; Sunday_Dinner_30,"3114 Third Ave.,Bronx,10451,NY",40.8219488,-73.9114978
Gallaghers Steakhouse,gallaghers-steakhouse,https://www.nyctourism.com/restaurant-week/gallaghers-steakhouse,http://images.ctfassets.net/1aemqu6a6t65/6iveHsvOQ7ZbhdNOvfzQjx/3dd880bb502fd353587931d64886f669/gallaghers-steakhouse-bar-daniel-kreiger,,https://www.gallaghersnysteakhouse.com,Restaurants; Times Square/Theatre District; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Steakhouse; Free WiFi; Internet; $$$$; Member Organization,Lunch_Price_30; Sunday_LunchBrunch_Price_30,"228 W. 52nd St.,Manhattan,10019,NY",40.7628299,-73.9838826
Giorgio's of Gramercy,giorgios-of-gramercy,https://www.nyctourism.com/restaurant-week/giorgios-of-gramercy,http://images.ctfassets.net/1aemqu6a6t65/pPl3BgylAykzazjrSyxs1/b3fe8bf8cc8f687834d012513547c2bb/giorgios_of_gramercy-manhattan-nyc-courtesy,https://assets.ctfassets.net/1aemqu6a6t65/4K0qtZbAMRW7kATzrf9Qzg/c7f8a26da3905323e24a44d98eb2bdde/PDFsam_merge.pdf,https://giorgiosofgramercy.com,Restaurants; Gramercy; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; American (New); Italian; Vegetarian Options; Gluten-Free; Free WiFi; Internet; $$$; Member Organization; Gift Cards Available; Outdoor Dining,Lunch_Price_30; Dinner_Price_60; Sunday_Dinner_Price_60,"27 E. 21st St.,Manhattan,10010,NY",40.7397115,-73.9886319
Gowanus Gardens,gowanus-gardens,https://www.nyctourism.com/restaurant-week/gowanus-gardens,http://images.ctfassets.net/1aemqu6a6t65/9EGtJc8GlTBQOBpDaiIUN/3276895b8a26f379f26e2538a4043dd2/gowanus-gardens-gowanus-brooklyn-nyc-courtesy-gowanus-gardens,,https://www.gowanusgardensbk.com,Nightlife; Gowanus; Brooklyn; New York City; Mastercard Offer; Wheelchair Accessible; Woman Owned; Vegetarian Options; Vegan Options; Gluten-Free; $$$; Bar; Cocktails; Beer; Gastropub,Dinner_Price_30; Sunday_LunchBrunch_Price_30; Sunday_Dinner_30,"256 4th Ave.,Brooklyn,11215,NY",40.6765065,-73.9839919
Bistrot Leo,bistrot-leo,https://www.nyctourism.com/restaurant-week/bistrot-leo,http://images.ctfassets.net/1aemqu6a6t65/4i6IB9g5hryJuEiBm6slQT/3e01e72268af869dfb18a8043788fe3b/bistrot-leo-manhattan-nyc-bistrot-leo-semi-private-2,https://assets.ctfassets.net/1aemqu6a6t65/46uIcsHcQeT2FJBFEQs4wc/419644f2f0c312424a0fedaf612ef049/PDFsam_merge.pdf,http://bistrotleo.com,Restaurants; Soho; Manhattan; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; French; Vegetarian Options; Gluten-Free; Free WiFi; Internet; $$$; Fireplace(s); DJs; Member Organization; Outdoor Dining,Lunch_Price_30; Dinner_Price_60; Sunday_Dinner_Price_60,"60 Thompson St.,Manhattan,10012,NY",40.7239689,-74.0031404
Cacio e Pepe - Upper East Side,cacio-e-pepe-upper-east-side,https://www.nyctourism.com/restaurant-week/cacio-e-pepe-upper-east-side,http://images.ctfassets.net/1aemqu6a6t65/6SiSUidWF3hr7v2hk9BC6h/6a29c4de3dccad045d778e6972ce0bf4/cacio-e-pepe-ues-manhattan-courtesy-cacio-e-pepe,https://assets.ctfassets.net/1aemqu6a6t65/38SRFh9knTCwrynXlzh7KW/327ab4f1d8d3ce7edac369f57deadc98/Restaurant_Week_Summer_2023.pdf,https://www.cacioepepe.com/upper-east-side,Restaurants; Upper East Side; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Italian; Vegetarian Options; Vegan Options; Gluten-Free; Free WiFi; $$$$; Outdoor Dining,Lunch_Price_45; Dinner_Price_45; Sunday_LunchBrunch_Price_45; Sunday_Dinner_45,"1479 York Ave.,Manhattan,10075,NY",40.7709905,-73.9510677
Baar Baar,baar-baar,https://www.nyctourism.com/restaurant-week/baar-baar,http://images.ctfassets.net/1aemqu6a6t65/7xht9uZcsEzRqvAH0pT9Yo/19cf6b6bd3f6a4d98afdd7bfe5d7ad5d/baar-baar-east-village-manhatan-nyc-liz-clayman-kashmiri-duck-and-apricot-kulcha_liz-clayman,https://assets.ctfassets.net/1aemqu6a6t65/3cHOSFwb5mRvu6yQnyMLtM/028fec849b8b79fff98a5fedc4753810/Restaurant_week_menu__2023__2___1_.pdf,http://baarbaarnyc.com,Restaurants; East Village; Manhattan; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; Halal; Asian American Owned; Indian; Vegetarian Options; Gluten-Free; $$$; Member Organization; Outdoor Dining,Dinner_Price_45; Sunday_Dinner_45,"13 E. 1st St.,Manhattan,10003,NY",40.724433,-73.991532
Bar Tulix,bar-tulix,https://www.nyctourism.com/restaurant-week/bar-tulix,http://images.ctfassets.net/1aemqu6a6t65/7xht9uZcsEzRqvAH0pT9Yo/19cf6b6bd3f6a4d98afdd7bfe5d7ad5d/baar-baar-east-village-manhatan-nyc-liz-clayman-kashmiri-duck-and-apricot-kulcha_liz-clayman,https://assets.ctfassets.net/1aemqu6a6t65/4y2oa4QhxCsnLuux5x0kuW/8b0cf563c74146ac080794e6f37a2093/Restaurant_week_summer_2023.pdf,https://www.bartulix.com,Restaurants; Soho; Manhattan; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; Mexican; Seafood; Gluten-Free; $$$$; Bar; Cocktails,Dinner_Price_60; Sunday_LunchBrunch_Price_30; Sunday_Dinner_Price_60,"25 West Houston St.,Manhattan,10012,NY",40.7256816,-73.9979265
Nocciola Ristorante,nocciola-ristorante,https://www.nyctourism.com/restaurant-week/nocciola-ristorante,http://images.ctfassets.net/1aemqu6a6t65/6sbVnc4BbTP8NWsaCVtIG8/9bc640009687831070e02c09164cb9ff/Nocciola-Manhattan-NYC-Photo-Courtesy-Nocciola-2.jpg,https://assets.ctfassets.net/1aemqu6a6t65/707bpe76mCcxsgbolPMOcA/ab42ff4424ab4ed32b52ee881ced8b34/nyc_restaurant_week_summer_2023__1_.pdf,https://www.nocciolanyc.com,Restaurants; East Harlem; Manhattan; New York City; Large Print; Wheelchair Accessible; Woman Owned; Latino Owned; Italian; Vegetarian Options; Vegan Options; Gluten-Free; $$$; Member Organization; Outdoor Dining,Dinner_Price_45; Sunday_Dinner_45,"237 E. 116th St.,Manhattan,10029,NY",40.7975043,-73.9383816
Barbalu,barbalu,https://www.nyctourism.com/restaurant-week/barbalu,http://images.ctfassets.net/1aemqu6a6t65/3TC1Z9WBvaGkDWBjLsg7JY/a18c64099796a4049ec67110722b5806/barbalu-financial-district-manhattan-nyc-courtesy-2071,https://assets.ctfassets.net/1aemqu6a6t65/1jrkEGWuIdi9wlCV003G6s/9292a7e06c15522252de1fdd8af98bc7/PDFsam_merge.pdf,https://www.barbalu.com,Restaurants; Lower Manhattan; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Italian; Vegetarian Options; Gluten-Free; $$$$,Lunch_Price_30; Dinner_Price_45,"225-227 Front St.,Manhattan,10038,NY",40.7073793,-74.0020926
TsuruTonTan Udon Noodle Brasserie - Midtown,tsurutontan-udon-noodle-brasserie,https://www.nyctourism.com/restaurant-week/tsurutontan-udon-noodle-brasserie,http://images.ctfassets.net/1aemqu6a6t65/55EBQGhYWPT74Or3Cdykr1/6ec25f39ffce8bf5ec05703da4e1131f/tsurutontan-udon-noodle-brasserie-midtown-manhattan-nyc-courtesy,https://assets.ctfassets.net/1aemqu6a6t65/4z3aH0sT98Mnl3qQ1vv9vh/88c9aab7c7b0fb1f410c1e9ccca2348a/26522_Tsurutontan_NY-RW_2nd_version_02.pdf,https://www.tsurutontan.com/midtown,Restaurants; Midtown West; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Asian American Owned; Japanese / Sushi; $$$; Member Organization; Outdoor Dining,Lunch_Price_45; Dinner_Price_60; Sunday_LunchBrunch_Price_60; Sunday_Dinner_Price_60,"64 W. 48th St.,Manhattan,10036,NY",40.7581764,-73.9808738
The Queensboro,the-queensboro,https://www.nyctourism.com/restaurant-week/the-queensboro,http://images.ctfassets.net/1aemqu6a6t65/2NrAHuNpX2txFDelIpE50I/e62d3f04d8aced91c2dc2409af3bffa2/queensboro-jackson-heights-queens-nyc-mk2_5945-2018-5-1-2,,https://www.thequeensboro.com,Restaurants; Jackson Heights; Queens; New York City; Mastercard Offer; Wheelchair Accessible; Asian American Owned; American (Traditional); Vegetarian Options; Vegan Options; Gluten-Free; Free WiFi; $$$; Kid-Friendly; Outdoor Dining,Dinner_Price_45; Sunday_Dinner_45,"80-02 Northern Blvd.,Queens,11372,NY",40.755152,-73.8869912
Morton's The Steakhouse—World Trade Center,mortons-the-steakhouse-world-trade-center,https://www.nyctourism.com/restaurant-week/mortons-the-steakhouse-world-trade-center,http://images.ctfassets.net/1aemqu6a6t65/1AvtbHZFk9BpeSzM2I9838/5d6f51f9853247830d71d91fea9df9d9/mortons-wtc-boardrooma,,https://www.mortons.com/newyorkwtc,Restaurants; Lower Manhattan; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Steakhouse; Free WiFi; Internet; $$$$; Member Organization; Private Function Room(s); Gift Cards Available,Lunch_Price_45; Dinner_Price_60; Sunday_Dinner_Price_60,"136 Washington St.,Manhattan,10006,NY",40.7097089,-74.0139508
Osteria 57,osteria-57,https://www.nyctourism.com/restaurant-week/osteria-57,http://images.ctfassets.net/1aemqu6a6t65/5youadzFb80SpLwWLT7dca/e2da538e7c86e2148daae0e3746a1fb3/osteria-57-greenwich-village-manhattan-nyc-pravda-collective_h1a9614,https://assets.ctfassets.net/1aemqu6a6t65/5lIBZY2xiCGF2yPcIPuvR9/78ea1b93b8bc3f1134c14c907cbc0ea7/PDFsam_merge.pdf,https://osteria57.com,Restaurants; Greenwich Village; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Latino Owned; Italian; Vegetarian Options; Seafood; Vegetarian Options; Vegan Options; Gluten-Free; $$$; Member Organization; Gift Cards Available; Outdoor Dining; Vegan; Vegetarian,Dinner_Price_45; Sunday_LunchBrunch_Price_30; Sunday_Dinner_45,"57 W. 10th St.,Manhattan,10011,NY",40.7346811,-73.9978553
Pete's Tavern,petes-tavern,https://www.nyctourism.com/restaurant-week/petes-tavern,http://images.ctfassets.net/1aemqu6a6t65/4AbUqMYIUj93QUlKEjZ0h/904c3f8ee756ef4c5cb15acb1519d5a4/img_7009,https://assets.ctfassets.net/1aemqu6a6t65/1M8HRYqLHv0rbg3j1yPWsI/54037b104cc5a9d26deac0f9df895b97/PDFsam_merge.pdf,https://www.petestavern.com,Restaurants; Gramercy; Manhattan; New York City; Mastercard Offer; American (New); American (Traditional); Italian; Vegetarian Options; Gluten-Free; $$; Private Function Room(s),Lunch_Price_30; Dinner_Price_45; Sunday_Dinner_45,"129 E. 18th St.,Manhattan,10003,NY",40.7364886,-73.9867085
Lido,lido,https://www.nyctourism.com/restaurant-week/lido,http://images.ctfassets.net/1aemqu6a6t65/1eI3K8B1DwmYUrU2Ov7Say/c42ca913525f200af383359386ce0222/lido-courtesy-lido,https://assets.ctfassets.net/1aemqu6a6t65/2bSHIXfN72lAqjI0EjiFIs/579ade5d78532d343ebc0ac2af147165/PDFsam_merge.pdf,https://lidoharlem.com,Restaurants; Harlem; Manhattan; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; Woman Owned; Italian; Vegetarian Options; Gluten-Free; Free WiFi; Internet; $$$; Member Organization; Outdoor Dining,Lunch_Price_30; Dinner_Price_45; Sunday_Dinner_45,"2168 Frederick Douglass Blvd.,Manhattan,10026,NY",40.8048926,-73.9546798
Lure Fishbar,lure-fishbar,https://www.nyctourism.com/restaurant-week/lure-fishbar,http://images.ctfassets.net/1aemqu6a6t65/51XEwblqM7E8w8dcCduU7t/20d118ebbe386facdab9aed6bcd264fa/lure_food_edits-13,https://assets.ctfassets.net/1aemqu6a6t65/4I0Um7ETKTQPGMvocXceXL/a048cd74241fc65616c61657765bba1c/RW.summer2023.Lunch___Dinner.pdf,https://www.lurefishbar.com/location/lure-fishbar-new-york,Restaurants; Soho; Manhattan; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; Seafood; Vegetarian Options; Gluten-Free; Free WiFi; Internet; $$$$; Member Organization; Private Function Room(s); Outdoor Dining,Lunch_Price_45; Dinner_Price_60; Sunday_Dinner_Price_60,"142 Mercer St.,Manhattan,10012,NY",40.724703,-73.9983278
Mable's Smokehouse and Banquet Hall,mables-smokehouse-williamsburg,https://www.nyctourism.com/restaurant-week/mables-smokehouse-williamsburg,http://images.ctfassets.net/1aemqu6a6t65/1uX3d9JQmk2JPqPliLwazn/4c9c90b2b6613e65057fbecc34942415/rw-to-go_mable-s-smokehouse-and-banquet-hall_df881554-5056-a36f-230597dbbf205346-df8813c15056a36_df8815bd-5056-a36f-234da9b6b6d8,,https://www.mablessmokehouse.com,Restaurants; Williamsburg; Brooklyn; New York City; Mastercard Offer; Wheelchair Accessible; Woman Owned; Barbecue; Gluten-Free; $$; $$$; Outdoor Dining,Lunch_Price_30; Dinner_Price_45; Sunday_Dinner_45,"44 Berry St.,Brooklyn,11249,NY",40.7211069,-73.9565362
